TesterName,StreamName,TestType,MatchFiles,MisMatchFiles,TotalFiles,TotalCDRCompared,FileResult,CDRResult,TimeTaken,Date,ReportFileName
SHUBHAM,EC20_CCN_DOX_DATA,DIFF_Summary,17742,0,17742,517189,PASS,PASS,120.17,14-06-2023 05:30PM,SHUBHAM_EC20_CCN_DOX_DATA_DIFF_Summary_2023_06_14-05_28_11_PM.txt
SHUBHAM,EC20_CCN_DOX_VOICE_SMS,DIFF_Summary,2485,0,2485,30098,PASS,PASS,8.69,14-06-2023 05:32PM,SHUBHAM_EC20_CCN_DOX_VOICE_SMS_DIFF_Summary_2023_06_14-05_32_27_PM.txt
RAJU,EC20_OCC_HDP_VOICE,DIFF_Summary,24923,0,24923,93772848,PASS,FAIL,13776.80,14-06-2023 06:47PM,RAJU_EC20_OCC_HDP_VOICE_DIFF_Summary_2023_06_14-02_57_42_PM.txt
SHUBHAM,EC20_OCC_UPSS_SMS,DIFF_Summary,24923,0,24923,5579333,PASS,FAIL,773.59,14-06-2023 07:09PM,SHUBHAM_EC20_OCC_UPSS_SMS_DIFF_Summary_2023_06_14-06_56_30_PM.txt
SHUBHAM,EC20_OCC_HADOOP_SMS,DIFF_Summary,24923,0,24923,5579333,PASS,FAIL,887.50,14-06-2023 08:03PM,SHUBHAM_EC20_OCC_HADOOP_SMS_DIFF_Summary_2023_06_14-07_48_23_PM.txt
SHUBHAM,EC20_OCC_UPSS_VOICE,DIFF_Summary,24923,0,24923,93614807,PASS,FAIL,14384.54,14-06-2023 09:11PM,SHUBHAM_EC20_OCC_UPSS_VOICE_DIFF_Summary_2023_06_14-05_12_10_PM.txt
SHUBHAM,EC20_OCC_HADOOP_SMS,DIFF_Summary,24923,0,24923,5579333,PASS,FAIL,809.13,14-06-2023 09:31PM,SHUBHAM_EC20_OCC_HADOOP_SMS_DIFF_Summary_2023_06_14-09_18_22_PM.txt
RAJU,EC20_OCC_HADOOP_SMS,DIFF_Summary,24923,0,24923,5579333,PASS,FAIL,736.13,14-06-2023 09:51PM,RAJU_EC20_OCC_HADOOP_SMS_DIFF_Summary_2023_06_14-09_39_11_PM.txt
SHUBHAM,EC20_OCC_UPSS_VOICE,DIFF_Summary,10,0,10,26247,PASS,FAIL,16.13,15-06-2023 06:10PM,SHUBHAM_EC20_OCC_UPSS_VOICE_DIFF_Summary_2023_06_15-06_09_56_PM.txt
SHUBHAM,EC20_OCC_UPSS_VOICE,ZIP_Detailed,10,0,10,26247,PASS,n/a,0.05,15-06-2023 06:11PM,SHUBHAM_EC20_OCC_UPSS_VOICE_ZIP_Detailed_2023_06_15-06_11_00_PM.txt
SHUBHAM,EC20_OCC_HDP_VOICE,ZIP_Detailed,10,0,10,26289,PASS,n/a,0.05,15-06-2023 06:12PM,SHUBHAM_EC20_OCC_HDP_VOICE_ZIP_Detailed_2023_06_15-06_12_03_PM.txt
SHUBHAM,EC20_OCC_HDP_VOICE,DIFF_Summary,10,0,10,26289,PASS,FAIL,15.23,15-06-2023 06:14PM,SHUBHAM_EC20_OCC_HDP_VOICE_DIFF_Summary_2023_06_15-06_14_41_PM.txt
SHUBHAM,EC20_OCC_UPSS_SMS,DIFF_Summary,10,0,10,5496,PASS,FAIL,0.67,15-06-2023 06:19PM,SHUBHAM_EC20_OCC_UPSS_SMS_DIFF_Summary_2023_06_15-06_19_23_PM.txt
SHUBHAM,EC20_OCC_UPSS_SMS,ZIP_Detailed,10,0,10,5496,PASS,n/a,0.03,15-06-2023 06:21PM,SHUBHAM_EC20_OCC_UPSS_SMS_ZIP_Detailed_2023_06_15-06_21_23_PM.txt
SHUBHAM,EC20_OCC_HADOOP_SMS,ZIP_Detailed,10,0,10,5496,PASS,n/a,0.03,15-06-2023 06:22PM,SHUBHAM_EC20_OCC_HADOOP_SMS_ZIP_Detailed_2023_06_15-06_22_01_PM.txt
SHUBHAM,EC20_OCC_HADOOP_SMS,DIFF_Summary,10,0,10,5496,PASS,PASS,0.69,15-06-2023 06:22PM,SHUBHAM_EC20_OCC_HADOOP_SMS_DIFF_Summary_2023_06_15-06_22_27_PM.txt
SHUBHAM,EC20_OCC_HADOOP_SMS,DIFF_Summary,10,0,10,5466,PASS,FAIL,0.74,15-06-2023 07:52PM,SHUBHAM_EC20_OCC_HADOOP_SMS_DIFF_Summary_2023_06_15-07_52_37_PM.txt
SHUBHAM,EC20_OCC_HADOOP_SMS,ZIP_Detailed,10,0,10,5466,PASS,n/a,0.04,15-06-2023 07:56PM,SHUBHAM_EC20_OCC_HADOOP_SMS_ZIP_Detailed_2023_06_15-07_56_24_PM.txt
SHUBHAM,EC20_OCC_UPSS_SMS,ZIP_Detailed,10,0,10,5466,PASS,n/a,0.03,15-06-2023 07:57PM,SHUBHAM_EC20_OCC_UPSS_SMS_ZIP_Detailed_2023_06_15-07_57_08_PM.txt
