TesterName,StreamName,TestType,MatchFiles,MisMatchFiles,TotalFiles,TotalCDRCompared,FileResult,CDRResult,TimeTaken,Date,ReportFileName
MANGESH,ERMS_ICB_VOICE,DIFF_Summary,10,0,10,83753,PASS,PASS,7.11,16-03-2023 05:54PM,MANGESH_ERMS_ICB_VOICE_DIFF_Summary_2023_03_16-05_54_22_PM.txt
MANGESH,ERMS_ICB_SMS,DIFF_Summary,10,0,10,12247,PASS,PASS,1.05,16-03-2023 05:55PM,MANGESH_ERMS_ICB_SMS_DIFF_Summary_2023_03_16-05_55_06_PM.txt
MANGESH,ERMS_ICR,DIFF_Summary,3,0,3,6,PASS,PASS,0.02,16-03-2023 05:55PM,MANGESH_ERMS_ICR_DIFF_Summary_2023_03_16-05_55_49_PM.txt
MANGESH,ERMS_NRTDE,DIFF_Summary,10,0,10,47,PASS,PASS,0.03,16-03-2023 05:56PM,MANGESH_ERMS_NRTDE_DIFF_Summary_2023_03_16-05_56_52_PM.txt
MANGESH,ERMS_ORPHEOUS,DIFF_Summary,10,0,10,1281,PASS,PASS,0.16,16-03-2023 05:57PM,MANGESH_ERMS_ORPHEOUS_DIFF_Summary_2023_03_16-05_57_23_PM.txt
MANGESH,ERMS_SEC,DIFF_Summary,10,0,10,85441,PASS,PASS,8.73,16-03-2023 05:58PM,MANGESH_ERMS_SEC_DIFF_Summary_2023_03_16-05_58_28_PM.txt
MANGESH,ERMS_SEC_SMS,DIFF_Summary,10,0,10,5109,PASS,PASS,0.54,16-03-2023 05:59PM,MANGESH_ERMS_SEC_SMS_DIFF_Summary_2023_03_16-05_59_14_PM.txt
MANGESH,ERMS_DOX,ZIP_Detailed,10,0,10,370,PASS,n/a,0.02,16-03-2023 06:15PM,MANGESH_ERMS_DOX_ZIP_Detailed_2023_03_16-06_15_30_PM.txt
MANGESH,ERMS_DOXPRI,ZIP_Detailed,2,0,2,2,PASS,n/a,0.02,16-03-2023 06:31PM,MANGESH_ERMS_DOXPRI_ZIP_Detailed_2023_03_16-06_31_00_PM.txt
MANGESH,ERMS_DOX_SMS,ZIP_Detailed,10,0,10,1004,PASS,n/a,0.02,16-03-2023 06:31PM,MANGESH_ERMS_DOX_SMS_ZIP_Detailed_2023_03_16-06_31_32_PM.txt
MANGESH,ERMS_CMP,ZIP_Detailed,10,0,10,14,PASS,n/a,0.02,16-03-2023 06:32PM,MANGESH_ERMS_CMP_ZIP_Detailed_2023_03_16-06_32_28_PM.txt
MANGESH,ERMS_CMP_SMS,ZIP_Detailed,4,0,4,5,PASS,n/a,0.02,16-03-2023 06:32PM,MANGESH_ERMS_CMP_SMS_ZIP_Detailed_2023_03_16-06_32_58_PM.txt
MANGESH,ERMS_FMSC_VOICE,ZIP_Detailed,10,0,10,370,PASS,n/a,0.02,16-03-2023 06:33PM,MANGESH_ERMS_FMSC_VOICE_ZIP_Detailed_2023_03_16-06_33_41_PM.txt
MANGESH,ERMS_FMSC_SMS,ZIP_Detailed,10,0,10,620,PASS,n/a,0.02,16-03-2023 06:34PM,MANGESH_ERMS_FMSC_SMS_ZIP_Detailed_2023_03_16-06_34_12_PM.txt
MANGESH,ERMS_FMSPRI,ZIP_Detailed,2,0,2,2,PASS,n/a,0.02,16-03-2023 06:34PM,MANGESH_ERMS_FMSPRI_ZIP_Detailed_2023_03_16-06_34_43_PM.txt
MANGESH,ERMS_HDBI,ZIP_Detailed,10,0,10,85461,PASS,n/a,0.07,16-03-2023 06:35PM,MANGESH_ERMS_HDBI_ZIP_Detailed_2023_03_16-06_35_13_PM.txt
MANGESH,ERMS_ICB_VOICE,ZIP_Detailed,10,0,10,83753,PASS,n/a,0.07,16-03-2023 06:35PM,MANGESH_ERMS_ICB_VOICE_ZIP_Detailed_2023_03_16-06_35_55_PM.txt
MANGESH,ERMS_ICB_SMS,ZIP_Detailed,10,0,10,12247,PASS,n/a,0.03,16-03-2023 06:36PM,MANGESH_ERMS_ICB_SMS_ZIP_Detailed_2023_03_16-06_36_42_PM.txt
MANGESH,ERMS_ICR,ZIP_Detailed,3,0,3,6,PASS,n/a,0.02,16-03-2023 06:37PM,MANGESH_ERMS_ICR_ZIP_Detailed_2023_03_16-06_37_09_PM.txt
MANGESH,ERMS_NRTDE,ZIP_Detailed,10,0,10,47,PASS,n/a,0.02,16-03-2023 06:37PM,MANGESH_ERMS_NRTDE_ZIP_Detailed_2023_03_16-06_37_39_PM.txt
MANGESH,ERMS_ORPHEOUS,ZIP_Detailed,10,0,10,1281,PASS,n/a,0.02,16-03-2023 06:38PM,MANGESH_ERMS_ORPHEOUS_ZIP_Detailed_2023_03_16-06_38_17_PM.txt
MANGESH,ERMS_SEC,ZIP_Detailed,10,0,10,85441,PASS,n/a,0.1,16-03-2023 06:38PM,MANGESH_ERMS_SEC_ZIP_Detailed_2023_03_16-06_38_47_PM.txt
MANGESH,ERMS_SEC_SMS,ZIP_Detailed,10,0,10,5109,PASS,n/a,0.02,16-03-2023 06:39PM,MANGESH_ERMS_SEC_SMS_ZIP_Detailed_2023_03_16-06_39_15_PM.txt
RAJU,ELITECORE_WIFI_ICR,DIFF_Summary,13,0,13,3086,PASS,PASS,0.22,17-03-2023 11:30AM,RAJU_ELITECORE_WIFI_ICR_DIFF_Summary_2023_03_17-11_30_21_AM.txt
RAJU,ELITECORE_WIFI_ICR,ZIP_Detailed,13,0,13,3086,PASS,n/a,0.02,17-03-2023 11:30AM,RAJU_ELITECORE_WIFI_ICR_ZIP_Detailed_2023_03_17-11_30_53_AM.txt
MANGESH,ERMS_DOX,DIFF_Summary,22790,0,22790,7049338,PASS,PASS,997.63,17-03-2023 12:34PM,MANGESH_ERMS_DOX_DIFF_Summary_2023_03_17-12_17_52_PM.txt
MANGESH,ERMS_DOXPRI,DIFF_Summary,7661,0,7661,130991,PASS,PASS,23.15,17-03-2023 12:41PM,MANGESH_ERMS_DOXPRI_DIFF_Summary_2023_03_17-12_40_42_PM.txt
MANGESH,ERMS_DOX_SMS,DIFF_Summary,12135,0,12135,626038,PASS,PASS,93.59,17-03-2023 12:54PM,MANGESH_ERMS_DOX_SMS_DIFF_Summary_2023_03_17-12_52_49_PM.txt
MANGESH,ERMS_FMSC_VOICE,DIFF_Summary,22754,0,22754,5324604,FAIL,PASS,548.65,17-03-2023 01:15PM,MANGESH_ERMS_FMSC_VOICE_DIFF_Summary_2023_03_17-01_06_31_PM.txt
MANGESH,ERMS_FMSC_SMS,DIFF_Summary,11996,0,11996,417099,FAIL,PASS,49.37,17-03-2023 06:45PM,MANGESH_ERMS_FMSC_SMS_DIFF_Summary_2023_03_17-06_44_38_PM.txt
MANGESH,ERMS_CMP,DIFF_Summary,22,0,22,28,PASS,PASS,0.04,17-03-2023 07:16PM,MANGESH_ERMS_CMP_DIFF_Summary_2023_03_17-07_16_24_PM.txt
MANGESH,ERMS_CMP_SMS,DIFF_Summary,4,0,4,5,PASS,PASS,0.03,17-03-2023 07:16PM,MANGESH_ERMS_CMP_SMS_DIFF_Summary_2023_03_17-07_16_56_PM.txt
MANGESH,ERMS_FMSPRI,DIFF_Summary,7661,0,7661,130991,PASS,PASS,22.22,17-03-2023 07:19PM,MANGESH_ERMS_FMSPRI_DIFF_Summary_2023_03_17-07_18_47_PM.txt
MANGESH,ERMS_FMSC_VOICE,DIFF_Summary,22754,0,22754,5324604,FAIL,PASS,544.23,17-03-2023 07:55PM,MANGESH_ERMS_FMSC_VOICE_DIFF_Summary_2023_03_17-07_46_15_PM.txt
MANGESH,ERMS_ICB_VOICE,DIFF_Summary,22794,0,22794,116269070,PASS,PASS,9923.86,18-03-2023 08:00PM,MANGESH_ERMS_ICB_VOICE_DIFF_Summary_2023_03_18-05_15_07_PM.txt
MANGESH,ERMS_ICB_SMS,DIFF_Summary,12161,0,12161,28113076,PASS,PASS,2434.65,18-03-2023 08:47PM,MANGESH_ERMS_ICB_SMS_DIFF_Summary_2023_03_18-08_07_20_PM.txt
MANGESH,ERMS_ICR,DIFF_Summary,3,0,3,6,PASS,PASS,0.02,18-03-2023 08:51PM,MANGESH_ERMS_ICR_DIFF_Summary_2023_03_18-08_51_07_PM.txt
MANGESH,ERMS_NRTDE,DIFF_Summary,8711,0,8711,23684,PASS,PASS,10.67,18-03-2023 08:52PM,MANGESH_ERMS_NRTDE_DIFF_Summary_2023_03_18-08_52_47_PM.txt
MANGESH,ERMS_SEC_SMS,DIFF_Summary,12161,0,12161,1856816,PASS,PASS,199.68,18-03-2023 08:58PM,MANGESH_ERMS_SEC_SMS_DIFF_Summary_2023_03_18-08_55_19_PM.txt
MANGESH,ERMS_ORPHEOUS,DIFF_Summary,22794,0,22794,41367645,PASS,PASS,4289.82,19-03-2023 07:03PM,MANGESH_ERMS_ORPHEOUS_DIFF_Summary_2023_03_19-05_51_33_PM.txt
MANGESH,ERMS_FMSC_SMS,ZIP_Detailed,11996,0,11996,417099,FAIL,n/a,4.83,20-03-2023 11:00AM,MANGESH_ERMS_FMSC_SMS_ZIP_Detailed_2023_03_20-11_00_27_AM.txt
MANGESH,ERMS_FMSC_VOICE,ZIP_Detailed,22754,0,22754,5324604,FAIL,n/a,24.33,20-03-2023 11:01AM,MANGESH_ERMS_FMSC_VOICE_ZIP_Detailed_2023_03_20-11_01_24_AM.txt
MANGESH,ERMS_HDBI,DIFF_Summary,22794,0,22794,273828876,PASS,PASS,31205.05,20-03-2023 04:53PM,MANGESH_ERMS_HDBI_DIFF_Summary_2023_03_20-08_13_06_AM.txt
MANGESH,ERMS_SEC,DIFF_Summary,22794,0,22794,271926472,PASS,PASS,27571.6,20-03-2023 07:00PM,MANGESH_ERMS_SEC_DIFF_Summary_2023_03_20-11_21_25_AM.txt
MANGESH,ERMS_FMSC_SMS,DIFF_Summary,11996,0,11996,417099,PASS,PASS,48.48,23-03-2023 06:47PM,MANGESH_ERMS_FMSC_SMS_DIFF_Summary_2023_03_23-06_46_57_PM.txt
MANGESH,ERMS_FMSC_VOICE,DIFF_Summary,22754,0,22754,5324604,PASS,PASS,538.4,23-03-2023 06:52PM,MANGESH_ERMS_FMSC_VOICE_DIFF_Summary_2023_03_23-06_43_19_PM.txt
